SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-26-2021,Single Family Residential,5339 21st Ave SW,Seattle,WA,98106,1000000,4,3.5,Puget Ridge,2550,4000,2015,,392,,Sold,,,https://www.redfin.com/WA/Seattle/5339-21st-Ave-SW-98106/home/160432,NWMLS,1723716,N,Y,47.5539475,-122.360309
PAST SALE,October-18-2022,Single Family Residential,815 SW Henderson St,Seattle,WA,98106,675000,4,2.0,Highland Park,1250,2432,1995,,540,,Sold,,,https://www.redfin.com/WA/Seattle/815-SW-Henderson-St-98106/home/2067418,NWMLS,1998543,N,Y,47.5226038,-122.3461196
PAST SALE,September-8-2022,Single Family Residential,1920 B SW Brandon St,Seattle,WA,98106,1000000,5,3.5,Puget Ridge,2920,5026,2013,,342,,Sold,,,https://www.redfin.com/WA/Seattle/1920B-SW-Brandon-St-98106/home/109480183,NWMLS,1966564,N,Y,47.55408,-122.3590167
PAST SALE,July-30-2021,Single Family Residential,612 SW Othello St,Seattle,WA,98106,855000,4,2.0,Highland Park,1920,8840,1920,,445,,Sold,,,https://www.redfin.com/WA/Seattle/612-SW-Othello-St-98106/home/474715,NWMLS,1797314,N,Y,47.5370891,-122.3436761
PAST SALE,May-11-2018,Single Family Residential,4003 22nd Ave SW,Seattle,WA,98106,575000,2,1.0,Pigeon Point,1140,5000,1917,,504,,Sold,,,https://www.redfin.com/WA/Seattle/4003-22nd-Ave-SW-98106/home/160261,NWMLS,1270227,N,Y,47.5681935,-122.3615392
PAST SALE,December-10-2021,Single Family Residential,5267 21st Ave SW,Seattle,WA,98106,660000,3,2.0,Delridge,2640,12175,1930,,250,,Sold,,,https://www.redfin.com/WA/Seattle/5267-21st-Ave-SW-98106/home/160638,NWMLS,1838794,N,Y,47.5551868,-122.3603317
PAST SALE,May-18-2018,Single Family Residential,8114 16th Ave SW,Seattle,WA,98106,573000,3,1.0,Highland Park,1360,4000,1964,,421,,Sold,,,https://www.redfin.com/WA/Seattle/8114-16th-Ave-SW-98106/home/474854,NWMLS,1270273,N,Y,47.5295105,-122.3546931
PAST SALE,December-21-2020,Single Family Residential,8624 9th Ave SW,Seattle,WA,98106,700000,3,2.0,Highland Park,1660,9840,1918,,422,,Sold,,,https://www.redfin.com/WA/Seattle/8624-9th-Ave-SW-98106/home/474852,NWMLS,1688111,N,Y,47.5256528,-122.3464573
PAST SALE,December-6-2019,Single Family Residential,4017 21st Ave SW,Seattle,WA,98106,549000,2,2.0,Delridge,1110,4900,1917,,495,,Sold,,,https://www.redfin.com/WA/Seattle/4017-21st-Ave-SW-98106/home/160118,NWMLS,1536692,N,Y,47.5677879,-122.3605066
PAST SALE,June-30-2020,Townhouse,4522 Delridge Way SW Unit A,Seattle,WA,98106,620000,3,2.5,Delridge,1620,1778,2014,,383,,Sold,,,https://www.redfin.com/WA/Seattle/4522-Delridge-Way-SW-98106/unit-A/home/160141,NWMLS,1600951,N,Y,47.5622097,-122.3629167
PAST SALE,December-7-2021,Single Family Residential,6750 13th Ave SW,Seattle,WA,98106,660000,3,2.0,West Seattle,1170,6960,1961,,564,,Sold,,,https://www.redfin.com/WA/Seattle/6750-13th-Ave-SW-98106/home/161054,NWMLS,1859413,N,Y,47.5413704,-122.3512747
PAST SALE,August-31-2020,Townhouse,3851 21st Ave SW,Seattle,WA,98106,387000,2,2.0,Delridge,637,2638,2018,,608,,Sold,,,https://www.redfin.com/WA/Seattle/3851-21st-Ave-SW-98106/home/113194884,NWMLS,1627584,N,Y,47.5686473,-122.3602921
PAST SALE,July-18-2018,Single Family Residential,4742 22nd Ave SW,Seattle,WA,98106,665000,3,2.0,Pigeon Point,1584,5400,1927,,420,,Sold,,,https://www.redfin.com/WA/Seattle/4742-22nd-Ave-SW-98106/home/160348,NWMLS,1304911,N,Y,47.5599902,-122.3604315
PAST SALE,September-23-2020,Single Family Residential,7536 21st Ave SW,Seattle,WA,98106,775000,3,2.5,Delridge,2100,7178,2014,,369,,Sold,,,https://www.redfin.com/WA/Seattle/7536-21st-Ave-SW-98106/home/50269675,NWMLS,1640678,N,Y,47.5343554,-122.360194
PAST SALE,August-23-2018,Single Family Residential,4002 19th Ave SW,Seattle,WA,98106,699000,2,2.5,Pigeon Point,1500,4700,1911,,466,,Sold,,,https://www.redfin.com/WA/Seattle/4002-19th-Ave-SW-98106/home/160481,NWMLS,1317358,N,Y,47.5682029,-122.3576998
PAST SALE,July-15-2019,Single Family Residential,8839 17th Ave SW,Seattle,WA,98106,775116,5,4.0,Highland Park,4430,6671,1928,,175,,Sold,,,https://www.redfin.com/WA/Seattle/8839-17th-Ave-SW-98106/home/476104,NWMLS,1491524,N,Y,47.5234771,-122.3568717
PAST SALE,April-14-2022,Single Family Residential,8144 12th Ave SW,Seattle,WA,98106,660000,3,1.5,Highland Park,1780,5182,1945,,371,,Sold,,,https://www.redfin.com/WA/Seattle/8144-12th-Ave-SW-98106/home/475730,NWMLS,1899489,N,Y,47.5288956,-122.3501438
PAST SALE,November-26-2019,Single Family Residential,4018 20th Ave SW,Seattle,WA,98106,965000,4,2.5,Pigeon Point,2337,3750,2013,,413,,Sold,,,https://www.redfin.com/WA/Seattle/4018-20th-Ave-SW-98106/home/160594,NWMLS,1523472,N,Y,47.567685,-122.3587976
PAST SALE,June-2-2021,Single Family Residential,4040 23rd Ave SW,Seattle,WA,98106,740000,3,2.5,Pigeon Point,1660,2500,2004,,446,,Sold,,,https://www.redfin.com/WA/Seattle/4040-23rd-Ave-SW-98106/home/2063680,NWMLS,1761712,N,Y,47.5671334,-122.3618966
PAST SALE,December-31-2018,Single Family Residential,9425 13th Ave SW,Seattle,WA,98106,398525,2,1.0,Highland Park,970,4440,1942,,411,,Sold,,,https://www.redfin.com/WA/Seattle/9425-13th-Ave-SW-98106/home/476281,NWMLS,1389953,N,Y,47.5183847,-122.3520183
PAST SALE,April-25-2022,Townhouse,2206 SW Elmgrove St,Seattle,WA,98106,756000,3,2.5,Westwood,1480,1470,2010,,511,,Sold,,,https://www.redfin.com/WA/Seattle/2206-SW-Elmgrove-St-98106/home/25674620,NWMLS,1908774,N,Y,47.5302466,-122.3622869
PAST SALE,July-1-2022,Single Family Residential,1014 SW 99th Pl,Seattle,WA,98106,770000,4,3.5,Seattle,2420,2263,2021,,318,282,Sold,,,https://www.redfin.com/WA/Seattle/1014-SW-99th-Pl-98106/home/171917737,NWMLS,1936057,N,Y,47.514596,-122.348003
PAST SALE,July-19-2018,Single Family Residential,5958 26th Ave SW,Seattle,WA,98106,699000,5,3.0,West Seattle,2430,6560,2001,,288,,Sold,,,https://www.redfin.com/WA/Seattle/5958-26th-Ave-SW-98106/home/159898,NWMLS,1304809,N,Y,47.5483962,-122.3650243
PAST SALE,June-10-2022,Townhouse,9729 10th Pl SW,Seattle,WA,98106,715000,4,3.0,Highland Park,1876,1961,2017,,381,328,Sold,,,https://www.redfin.com/WA/Seattle/9729-10th-Pl-SW-98106/home/109660675,NWMLS,1921324,N,Y,47.515742,-122.3485117
PAST SALE,August-28-2020,Townhouse,7170 Shinkle Pl SW,Seattle,WA,98106,570000,3,3.0,High Point,1838,2309,2014,,310,190,Sold,,,https://www.redfin.com/WA/Seattle/7170-Shinkle-Pl-SW-98106/home/12090399,NWMLS,1625878,N,Y,47.538359,-122.3661772
PAST SALE,July-2-2021,Single Family Residential,4748 23rd Ave SW,Seattle,WA,98106,1525000,4,3.5,Delridge,3590,4840,2020,,425,,Sold,,,https://www.redfin.com/WA/Seattle/4748-23rd-Ave-SW-98106/home/160324,NWMLS,1768551,N,Y,47.5597465,-122.3613159
PAST SALE,October-15-2021,Single Family Residential,6917 23rd Ave SW,Seattle,WA,98106,508000,2,2.0,Delridge,1280,7837,1947,,397,,Sold,,,https://www.redfin.com/WA/Seattle/6917-23rd-Ave-SW-98106/home/158920,NWMLS,1824687,N,Y,47.5411335,-122.3624376
PAST SALE,November-22-2021,Single Family Residential,8847 18th Ave SW,Seattle,WA,98106,538000,2,1.0,Highland Park,720,4720,1955,,747,,Sold,,,https://www.redfin.com/WA/Seattle/8847-18th-Ave-SW-98106/home/474061,NWMLS,1851690,N,Y,47.5233492,-122.358125
