SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-30-2020,Single Family Residential,3540 SW 97th St,Seattle,WA,98126,885000,5,2.5,Arbor Heights,2780,9272,2014,,318,,Sold,,,https://www.redfin.com/WA/Seattle/3540-SW-97th-St-98126/home/155312,NWMLS,1637088,N,Y,47.516783,-122.3784806
PAST SALE,September-16-2019,Single Family Residential,9034 36th Ave SW,Seattle,WA,98126,680000,3,2.5,West Seattle,1410,6013,1914,,482,,Sold,,,https://www.redfin.com/WA/Seattle/9034-36th-Ave-SW-98126/home/470180,NWMLS,1497682,N,Y,47.5219239,-122.3777687
PAST SALE,May-17-2019,Single Family Residential,7741 30th Ave SW,Seattle,WA,98126,731000,4,2.0,West Seattle,2310,5650,1930,,316,,Sold,,,https://www.redfin.com/WA/Seattle/7741-30th-Ave-SW-98126/home/472170,NWMLS,1446857,N,Y,47.5325542,-122.3714537
PAST SALE,December-12-2019,Single Family Residential,5205 36th Ave SW,Seattle,WA,98126,769000,3,2.0,Fairmount,1520,5625,1912,,506,,Sold,,,https://www.redfin.com/WA/Seattle/5205-36th-Ave-SW-98126/home/470847,NWMLS,1535605,N,Y,47.555406,-122.3779461
PAST SALE,October-17-2022,Single Family Residential,7938 34th Ave SW,Seattle,WA,98126,623000,2,1.0,West Seattle,1510,7680,1919,,413,,Sold,,,https://www.redfin.com/WA/Seattle/7938-34th-Ave-SW-98126/home/473944,NWMLS,1995541,N,Y,47.5307484,-122.3750061
PAST SALE,November-6-2020,Single Family Residential,9232 32nd Ave SW,Seattle,WA,98126,620000,2,2.0,Westwood,1420,610,1950,,437,,Sold,,,https://www.redfin.com/WA/Seattle/9232-32nd-Ave-SW-98126/home/473866,NWMLS,1671513,N,Y,47.5201069,-122.3740525
PAST SALE,,Single Family Residential,5939 34th Ave SW,Seattle,WA,98126,575319,3,2.0,,1460,4840,1932,,394,,,,,https://www.redfin.com/WA/Seattle/5939-34th-Ave-SW-98126/home/158854,,,N,Y,47.5490232,-122.3752316
PAST SALE,July-23-2021,Single Family Residential,2704 SW Kenyon St,Seattle,WA,98126,925000,4,2.5,West Seattle,3070,6566,1949,,301,,Sold,,,https://www.redfin.com/WA/Seattle/2704-SW-Kenyon-St-98126/home/472877,NWMLS,1800794,N,Y,47.5321334,-122.3678017
PAST SALE,November-25-2019,Single Family Residential,9309 32nd Ave SW,Seattle,WA,98126,512500,4,1.0,Westwood Village,1400,5000,1949,,366,,Sold,,,https://www.redfin.com/WA/Seattle/9309-32nd-Ave-SW-98126/home/472627,NWMLS,1509199,N,Y,47.5196893,-122.3747109
PAST SALE,November-19-2018,Single Family Residential,8127 31st Ave SW,Seattle,WA,98126,390000,2,1.0,Westwood,610,5200,1941,,639,,Sold,,,https://www.redfin.com/WA/Seattle/8127-31st-Ave-SW-98126/home/473568,NWMLS,1359777,N,Y,47.5292736,-122.3729065
