SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-24-2018,Single Family Residential,4832 15th Ave S,Seattle,WA,98108,550000,2,2.0,Beacon Hill,1700,6000,1958,,324,,Sold,,,https://www.redfin.com/WA/Seattle/4832-15th-Ave-S-98108/home/481520,NWMLS,1335918,N,Y,47.5595828,-122.3131241
PAST SALE,October-17-2022,Single Family Residential,4645 14th Ave S,Seattle,WA,98108,770000,3,2.0,Beacon Hill,1510,6636,1954,,510,,Sold,,,https://www.redfin.com/WA/Seattle/4645-14th-Ave-S-98108/home/170360,NWMLS,1963939,N,Y,47.5604676,-122.3143917
PAST SALE,April-7-2022,Single Family Residential,4327 15th Ave S,Seattle,WA,98108,1017000,4,2.0,Beacon Hill,2660,4800,1955,,382,,Sold,,,https://www.redfin.com/WA/Seattle/4327-15th-Ave-S-98108/home/170210,NWMLS,1895108,N,Y,47.5645321,-122.3138496
PAST SALE,April-14-2022,Unknown,5347 16th Ave S,Seattle,WA,98108,770000,2,2.0,Beacon Hill,1000,800,1968,,770,,Sold,,,https://www.redfin.com/WA/Seattle/5347-16th-Ave-S-98108/home/21883786,NWMLS,1900033,N,Y,47.553565,-122.3125594
PAST SALE,July-20-2020,Townhouse,3001 S Genesee St,Seattle,WA,98108,555000,3,2.0,Columbia City,1210,1552,2014,,459,300,Sold,,,https://www.redfin.com/WA/Seattle/3001-S-Genesee-St-98108/home/59703636,NWMLS,1612647,N,Y,47.5637569,-122.2949046
PAST SALE,October-28-2020,Single Family Residential,6628 Carleton Ave S,Seattle,WA,98108,664500,3,2.0,Georgetown,1470,1520,2017,,452,,Sold,,,https://www.redfin.com/WA/Seattle/6628-Carleton-Ave-S-98108/home/144403166,NWMLS,1662010,N,Y,47.5433139,-122.3211685
PAST SALE,January-19-2021,Single Family Residential,2311 S Graham St,Seattle,WA,98108,900000,4,3.0,Beacon Hill,2980,5300,2020,,302,,Sold,,,https://www.redfin.com/WA/Seattle/2311-S-Graham-St-98108/home/171855844,NWMLS,1652037,N,Y,47.5462358,-122.3037909
PAST SALE,April-8-2021,Single Family Residential,1749 S Columbian Way,Seattle,WA,98108,1020000,4,2.5,Beacon Hill,4548,16406,1961,,224,,Sold,,,https://www.redfin.com/WA/Seattle/1749-S-Columbian-Way-98108/home/482191,NWMLS,1726172,N,Y,47.5607867,-122.30917
PAST SALE,September-4-2020,Single Family Residential,4013 24th Pl S,Seattle,WA,98108,1110000,4,4.0,Seattle,2380,5000,1948,,466,,Sold,,,https://www.redfin.com/WA/Seattle/4013-24th-Pl-S-98108/home/168622,NWMLS,1641428,N,Y,47.567892,-122.3016775
PAST SALE,August-28-2019,Single Family Residential,5905 19th Ave S,Seattle,WA,98108,785000,4,3.0,Beacon Hill,2510,3360,2016,,313,,Sold,,,https://www.redfin.com/WA/Seattle/5905-19th-Ave-S-98108/home/179825608,NWMLS,1492980,N,Y,47.5497235,-122.3090382
PAST SALE,April-23-2021,Single Family Residential,9320 7th Ave S,Seattle,WA,98108,650000,4,2.5,South Park,2570,5731,2006,,253,,Sold,,,https://www.redfin.com/WA/Seattle/9320-7th-Ave-S-98108/home/8187209,NWMLS,1747797,N,Y,47.5198669,-122.3246782
PAST SALE,May-17-2019,Townhouse,4455 Renton Ave S,Seattle,WA,98108,799950,3,3.5,Columbia City,1930,2101,2013,,414,100,Sold,,,https://www.redfin.com/WA/Seattle/4455-Renton-Ave-S-98108/home/28581825,NWMLS,1441608,N,Y,47.5631609,-122.2921724
PAST SALE,April-5-2018,Townhouse,6641 Carleton Ave S Unit B,Seattle,WA,98108,578000,2,2.5,Georgetown,1370,1348,2017,,422,,Sold,,,https://www.redfin.com/WA/Seattle/6641-Carleton-Ave-S-98108/unit-B/home/145105842,NWMLS,1254666,N,Y,47.5430696,-122.3216799
PAST SALE,November-25-2020,Single Family Residential,4002 31st Ave S,Seattle,WA,98108,883000,5,3.0,Seattle,2420,6700,1979,,365,,Sold,,,https://www.redfin.com/WA/Seattle/4002-31st-Ave-S-98108/home/172471,NWMLS,1677138,N,Y,47.5679195,-122.2919802
PAST SALE,April-29-2022,Single Family Residential,710 S Monroe St,Seattle,WA,98108,510000,4,2.0,South Park,1440,5800,1946,,354,,Sold,,,https://www.redfin.com/WA/Seattle/710-S-Monroe-St-98108/home/476977,NWMLS,1896991,N,Y,47.5314516,-122.3248458
PAST SALE,November-20-2018,Single Family Residential,5460 Beacon Ave S,Seattle,WA,98108,537500,4,2.0,Beacon Hill,1730,5712,1946,,311,,Sold,,,https://www.redfin.com/WA/Seattle/5460-Beacon-Ave-S-98108/home/478924,NWMLS,1360393,N,Y,47.5519509,-122.3017971
PAST SALE,March-30-2022,Single Family Residential,1040 S Southern St,Seattle,WA,98108,670000,3,1.0,South Park,1760,5894,1937,,381,,Sold,,,https://www.redfin.com/WA/Seattle/1040-S-Southern-St-98108/home/188213,NWMLS,1894095,N,Y,47.5299774,-122.3183615
PAST SALE,November-6-2018,Single Family Residential,9324 7th Ave S,Seattle,WA,98108,473500,4,2.5,South Park,2220,5340,2006,,213,,Sold,,,https://www.redfin.com/WA/Seattle/9324-7th-Ave-S-98108/home/8187210,NWMLS,1349812,N,Y,47.5197342,-122.3242814
PAST SALE,December-12-2017,Townhouse,2826 S Columbian Way,Seattle,WA,98108,629000,3,2.0,Columbia City,1720,1523,2006,,366,273,Sold,,,https://www.redfin.com/WA/Seattle/2826-S-Columbian-Way-98108/home/8187286,NWMLS,1211324,N,Y,47.562514,-122.2962232
PAST SALE,July-31-2020,Single Family Residential,3852 Renton Ave S,Seattle,WA,98108,1058000,4,2.5,Columbia City,2530,5000,2018,,418,,Sold,,,https://www.redfin.com/WA/Seattle/3852-Renton-Ave-S-98108/home/143457362,NWMLS,1612508,N,Y,47.5685001,-122.2943137
PAST SALE,February-12-2018,Single Family Residential,6362 Swift Ave S,Seattle,WA,98108,727500,4,3.5,Beacon Hill,2740,7031,1998,,266,,Sold,,,https://www.redfin.com/WA/Seattle/6362-Swift-Ave-S-98108/home/482218,NWMLS,1205601,N,Y,47.5457227,-122.3060991
PAST SALE,March-3-2022,Townhouse,4350 31st Ave S,Seattle,WA,98108,762500,3,2.5,Columbia City,1420,3483,2014,,537,450,Sold,,,https://www.redfin.com/WA/Seattle/4350-31st-Ave-S-98108/home/28581780,NWMLS,1881613,N,Y,47.5644676,-122.2934192
PAST SALE,February-16-2018,Townhouse,6641 Carleton Ave S Unit C,Seattle,WA,98108,574950,2,2.5,Georgetown,1370,1000,2017,,420,,Sold,,,https://www.redfin.com/WA/Seattle/6641-Carleton-Ave-S-98108/unit-C/home/144669152,NWMLS,1231432,N,Y,47.5430696,-122.3216799
PAST SALE,May-4-2018,Townhouse,4360 28th Ave S,Seattle,WA,98108,781360,3,2.5,Columbia City,1520,3337,2007,,514,262,Sold,,,https://www.redfin.com/WA/Seattle/4360-28th-Ave-S-98108/home/8186650,NWMLS,1260364,N,Y,47.5631338,-122.2976298
PAST SALE,October-10-2019,Single Family Residential,1110 S Bennett St,Seattle,WA,98108,498000,4,1.0,Seattle,1270,4401,1900,,392,,Sold,,,https://www.redfin.com/WA/Seattle/1110-S-Bennett-St-98108/home/169746,NWMLS,1494790,N,Y,47.5550424,-122.3176386
PAST SALE,August-9-2019,Single Family Residential,4511 Renton Ave S,Seattle,WA,98108,685000,2,2.0,Columbia City,1520,2457,2012,,451,102,Sold,,,https://www.redfin.com/WA/Seattle/4511-Renton-Ave-S-98108/home/28581716,NWMLS,1465204,N,Y,47.5623669,-122.2920072
