SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-9-2020,Condo/Co-op,500 5th Ave W #707,Seattle,WA,98119,1100000,2,2.5,Queen Anne,1659,,1968,,663,1032,Sold,,,https://www.redfin.com/WA/Seattle/500-5th-Ave-W-98119/unit-707/home/12537140,NWMLS,1592943,N,Y,47.6235501,-122.3628689
PAST SALE,February-22-2022,Condo/Co-op,588 Bell St #907,Seattle,WA,98121,1600000,2,2.0,Belltown,1523,,2015,,1051,1394,Sold,,,https://www.redfin.com/WA/Seattle/588-Bell-St-98121/unit-907/home/106724133,NWMLS,1893001,N,Y,47.616559,-122.3427516
PAST SALE,October-20-2022,Condo/Co-op,1711 E Olive Way Unit N206,Seattle,WA,98102,595000,2,2.0,Capitol Hill,980,,2006,,607,730,Sold,,,https://www.redfin.com/WA/Seattle/1711-E-Olive-Way-98122/unit-N206/home/177719508,NWMLS,1979213,N,Y,47.6197463,-122.3230411
PAST SALE,August-11-2020,Condo/Co-op,550 Aloha St #304,Seattle,WA,98109,567500,2,2.0,Queen Anne,979,,1981,,580,548,Sold,,,https://www.redfin.com/WA/Seattle/550-Aloha-St-98109/unit-304/home/28706,NWMLS,1607079,N,Y,47.6273933,-122.3457975
PAST SALE,September-20-2019,Condo/Co-op,550 Aloha St #403,Seattle,WA,98109,430000,1,1.0,Queen Anne,744,16274,1981,,578,453,Sold,,,https://www.redfin.com/WA/Seattle/550-Aloha-St-98109/unit-403/home/66521,NWMLS,1490841,N,Y,47.6273933,-122.3457975
PAST SALE,September-24-2018,Condo/Co-op,583 Battery St Unit 2703N,Seattle,WA,98121,1368000,2,2.0,Denny Triangle,1156,,2015,,1183,870,Sold,,,https://www.redfin.com/WA/Seattle/583-Battery-St-98121/unit-2703N/home/88576908,NWMLS,1343783,N,Y,47.617063,-122.3436142
PAST SALE,July-2-2020,Condo/Co-op,1504 Aurora Ave N #304,Seattle,WA,98109,399000,2,1.5,Westlake,862,,1991,,463,663,Sold,,,https://www.redfin.com/WA/Seattle/1504-Aurora-Ave-N-98109/unit-304/home/43132,NWMLS,1610859,N,Y,47.6328135,-122.3430818
PAST SALE,October-11-2018,Condo/Co-op,321 10th Ave S #617,Seattle,WA,98104,398000,1,1.0,International District,799,,2000,,498,339,Sold,,,https://www.redfin.com/WA/Seattle/321-10th-Ave-S-98104/unit-617/home/35955,NWMLS,1363811,N,Y,47.5995563,-122.3198628
PAST SALE,June-5-2019,Condo/Co-op,501 E Harrison St #9,Seattle,WA,98102,486000,2,1.0,Broadway,774,14423,1953,,628,485,Sold,,,https://www.redfin.com/WA/Seattle/501-E-Harrison-St-98102/unit-9/home/9660,NWMLS,1443975,N,Y,47.6217207,-122.3248329
PAST SALE,March-16-2018,Condo/Co-op,121 Vine St #1502,Seattle,WA,98121,633500,1,1.0,Belltown,661,,1989,,958,523,Sold,,,https://www.redfin.com/WA/Seattle/121-Vine-St-98121/unit-1502/home/569,NWMLS,1229846,N,Y,47.6155618,-122.3488835
PAST SALE,January-28-2021,Condo/Co-op,501 Roy St Unit M246,Seattle,WA,98109,507700,1,1.0,Queen Anne,831,,2007,,611,624,Sold,,,https://www.redfin.com/WA/Seattle/501-Roy-St-98109/unit-M246/home/12090837,NWMLS,1674978,N,Y,47.6250152,-122.3470991
PAST SALE,August-9-2022,Condo/Co-op,512 10th Ave E #1,Seattle,WA,98102,409000,1,1.0,Capitol Hill,650,,1984,,629,476,Sold,,,https://www.redfin.com/WA/Seattle/512-10th-Ave-E-98102/unit-1/home/21292,NWMLS,1965518,N,Y,47.623667,-122.319577
PAST SALE,June-21-2021,Condo/Co-op,1616 Summit Ave Unit N201,Seattle,WA,98122,374000,1,1.0,Seattle,594,,1990,,630,353,Sold,,,https://www.redfin.com/WA/Seattle/1616-Summit-Ave-98122/unit-N201/home/11818,NWMLS,1742875,N,Y,47.6161453,-122.3252996
PAST SALE,September-22-2020,Single Family Residential,1415 B 3rd Ave W,Seattle,WA,98119,940000,2,2.5,Queen Anne,1886,973,2007,,498,,Sold,,,https://www.redfin.com/WA/Seattle/1415-3rd-Ave-W-98119/home/179770456,NWMLS,1640547,N,Y,47.6317743,-122.3609257
PAST SALE,March-24-2021,Condo/Co-op,1707 Boylston Ave #209,Seattle,WA,98122,499500,2,1.0,Capitol Hill,817,,1965,,611,463,Sold,,,https://www.redfin.com/WA/Seattle/1707-Boylston-Ave-98122/unit-209/home/12538598,NWMLS,1722055,N,Y,47.616649,-122.3237235
PAST SALE,April-22-2021,Condo/Co-op,303 E Pike St #304,Seattle,WA,98122,469000,1,1.0,First Hill,758,,1998,,619,515,Sold,,,https://www.redfin.com/WA/Seattle/303-E-Pike-St-98122/unit-304/home/40039,NWMLS,1738244,N,Y,47.6139578,-122.3273067
PAST SALE,May-15-2019,Condo/Co-op,1188 Harvard Ave E Unit A1,Seattle,WA,98102,1975000,2,2.5,North Capitol Hill,1886,,2009,,1047,1325,Sold,,,https://www.redfin.com/WA/Seattle/1188-Harvard-Ave-E-98102/unit-A1/home/108270272,NWMLS,1418724,N,Y,47.6302739,-122.3220534
PAST SALE,April-5-2022,Condo/Co-op,519 W Roy St #315,Seattle,WA,98119,262500,0,1.0,Queen Anne,354,,1930,,742,331,Sold,,,https://www.redfin.com/WA/Seattle/519-W-Roy-St-98119/unit-315/home/47132,NWMLS,1881430,N,Y,47.6255981,-122.3641756
