SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-21-2022,Single Family Residential,12427 2nd Ave SW,Seattle,WA,98146,645000,3,2.0,Burien,1940,4160,1920,,332,,Sold,,,https://www.redfin.com/WA/Seattle/12427-2nd-Ave-SW-98146/home/183420,NWMLS,1884747,N,Y,47.4916829,-122.3373775
PAST SALE,April-24-2020,Condo/Co-op,118 SW 116th St Unit D35,Seattle,WA,98146,216500,1,1.0,Burien,774,,1982,,280,486,Sold,,,https://www.redfin.com/WA/Seattle/118-SW-116th-St-98146/unit-D35/home/170949740,NWMLS,1572426,N,Y,47.4995745,-122.3352232
PAST SALE,June-9-2021,Single Family Residential,3021 SW 116th Pl,Burien,WA,98146,890000,5,3.0,Shorewood,2710,9700,1965,,328,,Sold,,,https://www.redfin.com/WA/Burien/3021-SW-116th-Pl-98146/home/331831,NWMLS,1770090,N,Y,47.4985351,-122.3719815
PAST SALE,February-12-2020,Single Family Residential,10003 20th Ave SW,Seattle,WA,98146,535000,3,1.5,West Seattle,1200,5404,1964,,446,,Sold,,,https://www.redfin.com/WA/Seattle/10003-20th-Ave-SW-98146/home/180694,NWMLS,1554611,N,Y,47.5135647,-122.3599595
PAST SALE,March-24-2022,Single Family Residential,515 SW 106th St,Seattle,WA,98146,725000,3,2.0,West Seattle,1260,7678,1953,,575,,Sold,,,https://www.redfin.com/WA/Seattle/515-SW-106th-St-98146/home/183474,NWMLS,1890092,N,Y,47.5079181,-122.3413003
PAST SALE,June-10-2019,Single Family Residential,2917 SW 116th St,Burien,WA,98146,633000,3,2.0,Shorewood,1420,7200,1955,,446,,Sold,,,https://www.redfin.com/WA/Burien/2917-SW-116th-St-98146/home/333248,NWMLS,1449207,N,Y,47.4989547,-122.3705175
PAST SALE,June-7-2019,Single Family Residential,458 SW 111th Pl,Seattle,WA,98146,590000,4,2.5,Seattle,1930,3848,2015,,306,75,Sold,,,https://www.redfin.com/WA/Seattle/458-SW-111th-Pl-98146/home/39904651,NWMLS,1431520,N,Y,47.5038497,-122.3407885
PAST SALE,July-20-2021,Single Family Residential,11633 26th Ave SW,Burien,WA,98146,686000,3,1.0,Shorewood,1710,12000,1953,,401,,Sold,,,https://www.redfin.com/WA/Burien/11633-26th-Ave-SW-98146/home/331901,NWMLS,1787682,N,Y,47.4981806,-122.3662026
PAST SALE,November-12-2021,Single Family Residential,2511 SW 107th Way,Seattle,WA,98146,663000,4,2.0,Seattle,1780,7992,1978,,372,,Sold,,,https://www.redfin.com/WA/Seattle/2511-SW-107th-Way-98146/home/180043,NWMLS,1846811,N,Y,47.5079419,-122.3648827
PAST SALE,March-30-2021,Single Family Residential,10104 31st Ave SW,Seattle,WA,98146,450000,2,1.0,Arbor Heights,710,6163,1942,,634,,Sold,,,https://www.redfin.com/WA/Seattle/10104-31st-Ave-SW-98146/home/155731,NWMLS,1739674,N,Y,47.512691,-122.3717129
