SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-3-2022,Single Family Residential,11611 26th Ave S,Burien,WA,98168,690000,3,2.5,Burien,2400,18025,2011,,288,,Sold,,,https://www.redfin.com/WA/Burien/11611-26th-Ave-S-98168/home/22813425,NWMLS,1945805,N,Y,47.4989934,-122.2999465
PAST SALE,January-19-2021,Townhouse,10830 Glen Acres Dr S Unit T9,Seattle,WA,98168,224950,2,2.5,Boulevard Park,1443,,1967,,156,919,Sold,,,https://www.redfin.com/WA/Burien/10830-Glen-Acres-Dr-S-98168/unit-T9/home/23180,NWMLS,1686049,N,Y,47.5064116,-122.3210779
PAST SALE,April-1-2020,Single Family Residential,2606 S 128th St,Burien,WA,98168,487500,3,2.0,Burien,1820,16400,1923,,268,,Sold,,,https://www.redfin.com/WA/Burien/2606-S-128th-St-98168/home/191086,NWMLS,1572962,N,Y,47.4889144,-122.2992724
PAST SALE,February-8-2021,Single Family Residential,12439 16th Ave S,Burien,WA,98168,439950,4,1.0,White Center,1130,14450,1945,,389,,Sold,,,https://www.redfin.com/WA/Burien/12439-16th-Ave-S-98168/home/189655,NWMLS,1712275,N,Y,47.4908853,-122.3130796
PAST SALE,August-3-2018,Single Family Residential,1038 S 117th St,Seattle,WA,98168,411000,4,2.0,White Center,2060,9122,1953,,200,,Sold,,,https://www.redfin.com/WA/Burien/1038-S-117th-St-98168/home/186775,NWMLS,1309986,N,Y,47.4988962,-122.3189661
PAST SALE,June-18-2021,Single Family Residential,857 S 112th St,Burien,WA,98168,449900,3,2.0,Riverton,1550,7426,1942,,290,,Sold,,,https://www.redfin.com/WA/Burien/857-S-112th-St-98168/home/187094,NWMLS,1741867,N,Y,47.5028452,-122.3208028
PAST SALE,September-25-2020,Single Family Residential,1234 S 115th St,Burien,WA,98168,440000,3,2.0,Burien,1770,9960,1959,,249,,Sold,,,https://www.redfin.com/WA/Burien/1234-S-115th-St-98168/home/187800,NWMLS,1627559,N,Y,47.5003492,-122.3165239
PAST SALE,July-7-2020,Single Family Residential,5134 S Fountain St,Seattle,WA,98178,700000,7,4.0,Rainier Beach,3360,16650,1956,,208,,Sold,,,https://www.redfin.com/WA/Seattle/5134-S-Fountain-St-98178/home/178282,NWMLS,1603384,N,Y,47.5039274,-122.2685261
PAST SALE,April-17-2018,Single Family Residential,2631 S 128th St,Seatac,WA,98168,350000,2,1.0,Boulevard Park,880,9750,1938,,398,,Sold,,,https://www.redfin.com/WA/SeaTac/2631-S-128th-St-98168/home/190982,NWMLS,1249304,N,Y,47.4885232,-122.2984805
PAST SALE,June-25-2021,Single Family Residential,3800 S 132nd Pl,Tukwila,WA,98168,687750,5,2.5,Tukwila,2670,7115,2007,,258,,Sold,,,https://www.redfin.com/WA/Tukwila/3800-S-132nd-Pl-98168/home/12303474,NWMLS,1768419,N,Y,47.4850286,-122.2858477
PAST SALE,May-17-2022,Single Family Residential,1208 S 116th St,Seattle,WA,98168,460000,2,1.0,Riverton,600,6630,1943,,767,,Sold,,,https://www.redfin.com/WA/Seattle/1208-S-116th-St-98168/home/187176,NWMLS,1918362,N,Y,47.4996728,-122.3174449
PAST SALE,February-25-2022,Single Family Residential,1021 S 124th St,Burien,WA,98168,455000,1,1.5,Riverton,1020,12718,1946,,446,,Sold,,,https://www.redfin.com/WA/Seattle/1021-S-124th-St-98168/home/189286,NWMLS,1877195,N,Y,47.4918568,-122.3196531
PAST SALE,August-31-2020,Condo/Co-op,10921 Glen Acres Dr S Unit C,Seattle,WA,98168,271000,2,2.0,Glen Acres,1400,,1967,,194,866,Sold,,,https://www.redfin.com/WA/Burien/10921-Glen-Acres-Dr-S-98168/unit-C/home/70547,NWMLS,1612686,N,Y,47.5060994,-122.3219607
PAST SALE,March-5-2021,Single Family Residential,1051 S 100th St,Seattle,WA,98168,410000,1,1.0,South Park,990,9348,1932,,414,,Sold,,,https://www.redfin.com/WA/Seattle/1051-S-100th-St-98168/home/187341,NWMLS,1715140,N,Y,47.5135675,-122.3182287
PAST SALE,April-8-2022,Single Family Residential,9960 14th Ave S,Seattle,WA,98108,592500,2,1.0,Seattle,1050,6136,1941,,564,,Sold,,,https://www.redfin.com/WA/Seattle/9960-14th-Ave-S-98108/home/186713,NWMLS,1895103,N,Y,47.5141224,-122.3166428
PAST SALE,April-26-2021,Single Family Residential,12641 21st Ave S,Seattle,WA,98168,475000,3,1.0,Boulevard Park,980,12812,1956,,485,,Sold,,,https://www.redfin.com/WA/Seattle/12641-21st-Ave-S-98168/home/191110,NWMLS,1748412,N,Y,47.4892015,-122.3063603
PAST SALE,October-5-2020,Single Family Residential,11836 16th Ave S,Seattle,WA,98168,560000,5,2.5,Boulevard Park,2110,5250,2009,,265,,Sold,,,https://www.redfin.com/WA/Seattle/11836-16th-Ave-S-98168/home/18665819,NWMLS,1631407,N,Y,47.4965388,-122.3123503
PAST SALE,June-1-2021,Single Family Residential,11418 14th Ave S,Seattle,WA,98168,385000,3,1.0,Burien,990,10240,1934,,389,,Sold,,,https://www.redfin.com/WA/Seattle/11418-14th-Ave-S-98168/home/187871,NWMLS,1785085,N,Y,47.500643,-122.3150489
