SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-13-2020,Single Family Residential,17254 33rd Ave S,Seatac,WA,98188,580000,5,3.0,SeaTac,2053,9425,1943,,283,,Sold,,,https://www.redfin.com/WA/SeaTac/17254-33rd-Ave-S-98188/home/342632,NWMLS,1561961,N,Y,47.4480706,-122.2900527
PAST SALE,August-18-2022,Condo/Co-op,3715 S 182nd St Unit B117,Seatac,WA,98188,345000,3,2.0,SeaTac,1204,,1990,,287,430,Sold,,,https://www.redfin.com/WA/SeaTac/3715-S-182nd-St-98188/unit-B117/home/23246,NWMLS,1962101,N,Y,47.439296,-122.2863197
PAST SALE,July-29-2022,Single Family Residential,16829 37th Ave S,Seatac,WA,98188,617000,4,3.0,McMicken Heights,1510,8700,1947,,409,,Sold,,,https://www.redfin.com/WA/SeaTac/16829-37th-Ave-S-98188/home/341021,NWMLS,1960212,N,Y,47.452039,-122.2865264
PAST SALE,November-26-2018,Single Family Residential,16839 40th Ave S,Seatac,WA,98188,435000,3,2.0,McMicken Heights,1700,11520,1961,,256,,Sold,,,https://www.redfin.com/WA/SeaTac/16839-40th-Ave-S-98188/home/340823,NWMLS,1377355,N,Y,47.451694,-122.2832849
PAST SALE,May-6-2022,Single Family Residential,18943 34th Ave S,Seatac,WA,98188,675000,3,1.5,SeaTac,1700,8250,1960,,397,,Sold,,,https://www.redfin.com/WA/SeaTac/18943-34th-Ave-S-98188/home/341975,NWMLS,1903712,N,Y,47.4320009,-122.2906952
PAST SALE,June-7-2021,Condo/Co-op,3715 S 182nd St Unit A-104,Seatac,WA,98188,320000,3,2.0,Angle Lake,1168,,1990,,274,351,Sold,,,https://www.redfin.com/WA/SeaTac/3715-S-182nd-St-98188/unit-A104/home/56259,NWMLS,1768653,N,Y,47.439296,-122.2863197
PAST SALE,December-27-2017,Single Family Residential,4585 S 192nd Ln,Seatac,WA,98188,521000,4,3.0,Angle Lake,2310,7202,2004,,226,,Sold,,,https://www.redfin.com/WA/SeaTac/4585-S-192-Ln-98188/home/2091012,NWMLS,1219606,N,Y,47.4301324,-122.2772772
PAST SALE,July-2-2020,Single Family Residential,17809 50th Ct S,Seatac,WA,98188,543000,4,3.0,SeaTac,2140,7204,1994,,254,,Sold,,,https://www.redfin.com/WA/SeaTac/17809-50th-Ct-S-98188/home/340197,NWMLS,1608384,N,Y,47.4431285,-122.2722772
PAST SALE,June-12-2020,Single Family Residential,3026 S 151st St,Seatac,WA,98188,539000,4,2.5,SeaTac,1880,7537,1963,,287,,Sold,,,https://www.redfin.com/WA/SeaTac/3026-S-151st-St-98188/home/193478,NWMLS,1591980,N,Y,47.4679573,-122.293433
PAST SALE,August-29-2022,Townhouse,4040 S 159th Ln,Tukwila,WA,98188,445000,2,2.5,Tukwila,1370,2093,1987,,325,210,Sold,,,https://www.redfin.com/WA/Tukwila/4040-S-159th-Ln-98188/home/341922,NWMLS,1937957,N,Y,47.4608917,-122.2829019
PAST SALE,November-5-2018,Single Family Residential,16806 53rd Ave S,Tukwila,WA,98188,499995,5,3.0,Tukwila,2103,6543,2005,,238,,Sold,,,https://www.redfin.com/WA/Tukwila/16806-53rd-Ave-S-98188/home/2067286,NWMLS,1327045,N,Y,47.4520559,-122.2664062
PAST SALE,July-27-2020,Single Family Residential,18119 43rd Ave S,Seatac,WA,98188,500000,3,1.5,SeaTac,1480,8917,1958,,338,,Sold,,,https://www.redfin.com/WA/SeaTac/18119-43rd-Ave-S-98188/home/340101,NWMLS,1616071,N,Y,47.4406982,-122.2804077
PAST SALE,November-6-2020,Single Family Residential,4728 S 172nd Pl,Seatac,WA,98188,332000,2,1.0,SeaTac,700,8916,1949,,474,,Sold,,,https://www.redfin.com/WA/SeaTac/4728-S-172nd-Pl-98188/home/194714,NWMLS,1688612,N,Y,47.4487935,-122.2737602
PAST SALE,August-30-2019,Single Family Residential,18939 34th Ave S,Seatac,WA,98188,440000,3,2.0,Angle Lake,1740,8800,1959,,253,,Sold,,,https://www.redfin.com/WA/SeaTac/18939-34th-Ave-S-98188/home/341974,NWMLS,1468477,N,Y,47.4322197,-122.2906776
PAST SALE,August-12-2021,Single Family Residential,3717 S 198th St,Seatac,WA,98188,553500,3,1.0,Angle Lake,1300,7500,1960,,426,,Sold,,,https://www.redfin.com/WA/SeaTac/3717-S-198th-St-98188/home/341173,NWMLS,1808702,N,Y,47.4240878,-122.2858951
PAST SALE,April-29-2022,Single Family Residential,17019 33rd Ave S,Seatac,WA,98188,660000,3,2.0,McMicken Heights,1360,8700,1943,,485,,Sold,,,https://www.redfin.com/WA/SeaTac/17019-33rd-Ave-S-98188/home/341025,NWMLS,1906110,N,Y,47.4503203,-122.2907664
