SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-28-2020,Single Family Residential,2444 S 144th St,Seatac,WA,98168,419500,3,1.5,SeaTac,940,8400,1956,,446,,Sold,,,https://www.redfin.com/WA/SeaTac/2444-S-144th-St-98168/home/191011,NWMLS,1661867,N,Y,47.4744751,-122.300522
PAST SALE,June-18-2021,Single Family Residential,857 S 112th St,Burien,WA,98168,449900,3,2.0,Riverton,1550,7426,1942,,290,,Sold,,,https://www.redfin.com/WA/Burien/857-S-112th-St-98168/home/187094,NWMLS,1741867,N,Y,47.5028452,-122.3208028
PAST SALE,,Single Family Residential,14734 59th Ave S,Tukwila,WA,98168,454100,4,2.0,,1730,7362,1953,,262,,,,,https://www.redfin.com/WA/Tukwila/14734-59th-Ave-S-98168/home/343760,,,N,Y,47.4704112,-122.2590488
PAST SALE,June-2-2022,Condo/Co-op,1808 S 118th St #308,Seattle,WA,98168,325000,3,2.0,Riverton,1351,,1965,,241,746,Sold,,,https://www.redfin.com/WA/Seattle/1808-S-118th-St-98168/unit-308/home/64584,NWMLS,1921242,N,Y,47.49832,-122.3094752
PAST SALE,August-16-2022,Single Family Residential,4426 S 137th St,Tukwila,WA,98168,645000,2,2.0,Foster,1250,8400,1928,,516,,Sold,,,https://www.redfin.com/WA/Tukwila/4426-S-137th-St-98168/home/192528,NWMLS,1950374,N,Y,47.4806697,-122.2775876
PAST SALE,May-6-2020,Single Family Residential,12851 26th Ave S,Seatac,WA,98168,520000,3,2.5,SeaTac,2090,8355,1958,,249,,Sold,,,https://www.redfin.com/WA/SeaTac/12851-26th-Ave-S-98168/home/192114,NWMLS,1576797,N,Y,47.4872123,-122.3000673
PAST SALE,May-27-2021,Single Family Residential,14759 62nd Ave S,Tukwila,WA,98168,552000,4,2.0,Tukwila,1960,10345,1957,,282,,Sold,,,https://www.redfin.com/WA/Tukwila/14759-62nd-Ave-S-98168/home/344039,NWMLS,1757766,N,Y,47.4702275,-122.2580045
PAST SALE,April-29-2020,Condo/Co-op,10621 Glen Acres Dr S,Seattle,WA,98168,269000,2,2.5,Glen Acres,1371,,1972,,196,829,Sold,,,https://www.redfin.com/WA/Burien/10621-Glen-Acres-Dr-S-98168/home/56989,NWMLS,1579233,N,Y,47.50819,-122.321298
PAST SALE,May-25-2018,Single Family Residential,137 S 107th St,Seattle,WA,98168,580000,5,3.0,Top Hat,2084,6543,2008,,278,,Sold,,,https://www.redfin.com/WA/Seattle/137-S-107th-St-98168/home/18660720,NWMLS,1267694,N,Y,47.5072375,-122.3320771
PAST SALE,April-23-2021,Single Family Residential,11615 8th Ave S,Burien,WA,98168,409000,2,1.0,Riverton,650,10950,1952,,629,,Sold,,,https://www.redfin.com/WA/Seattle/11615-8th-Ave-S-98168/home/189031,NWMLS,1748002,N,Y,47.4990876,-122.3236448
