SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-18-2020,Condo/Co-op,1427 3rd Ave W #9,Seattle,WA,98119,350000,1,1.0,Queen Anne,700,,1930,,500,525,Sold,,,https://www.redfin.com/WA/Seattle/1427-3rd-Ave-W-98119/unit-9/home/90067274,NWMLS,1673480,N,Y,47.6321244,-122.3607964
PAST SALE,August-4-2022,Single Family Residential,2116 5th Ave W,Seattle,WA,98119,972000,2,1.0,Queen Anne,1060,3600,1906,,917,,Sold,,,https://www.redfin.com/WA/Seattle/2116-5th-Ave-W-98119/home/132986,NWMLS,1961235,N,Y,47.6383122,-122.3633235
PAST SALE,October-23-2020,Townhouse,2560 14th Ave W Unit C,Seattle,WA,98119,840000,2,2.5,Queen Anne,1700,976,2014,,494,,Sold,,,https://www.redfin.com/WA/Seattle/2560-14th-Ave-W-98119/unit-C/home/18657155,NWMLS,1659896,N,Y,47.6425437,-122.3746388
PAST SALE,June-4-2021,Single Family Residential,1019 W Fulton St,Seattle,WA,98119,1105000,3,2.0,Queen Anne,2200,3000,1930,,502,,Sold,,,https://www.redfin.com/WA/Seattle/1019-W-Fulton-St-98119/home/129521,NWMLS,1739762,N,Y,47.6456861,-122.3713124
PAST SALE,March-18-2022,Single Family Residential,312 W Lee St,Seattle,WA,98119,1510000,3,3.5,Queen Anne,2040,2211,2008,,740,,Sold,,,https://www.redfin.com/WA/Seattle/312-W-Lee-St-98119/home/17382546,NWMLS,1892894,N,Y,47.6317188,-122.3611005
PAST SALE,,Condo/Co-op,519 W Roy St #412,Seattle,WA,98119,230000,,1.0,,475,,1930,,484,,,,,https://www.redfin.com/WA/Seattle/519-W-Roy-St-98119/unit-412/home/996,,,N,Y,47.6255981,-122.3641756
PAST SALE,August-31-2020,Single Family Residential,2518 3rd Ave W,Seattle,WA,98119,998000,4,2.0,Queen Anne,1880,4800,1921,,531,,Sold,,,https://www.redfin.com/WA/Seattle/2518-3rd-Ave-W-98119/home/130912,NWMLS,1635280,N,Y,47.6420872,-122.3605652
PAST SALE,June-8-2022,Condo/Co-op,626 4th Ave W #502,Seattle,WA,98119,335000,1,1.0,Queen Anne,463,,1996,,724,389,Sold,,,https://www.redfin.com/WA/Seattle/626-4th-Ave-W-98119/unit-502/home/12091106,NWMLS,1929535,N,Y,47.6254263,-122.3615888
PAST SALE,March-26-2021,Condo/Co-op,2040 13th Ave W #11,Seattle,WA,98119,560000,2,2.0,Queen Anne,1099,,1989,,510,565,Sold,,,https://www.redfin.com/WA/Seattle/2040-13th-Ave-W-98119/unit-11/home/55639,NWMLS,1725149,N,Y,47.6379485,-122.3735131
PAST SALE,July-31-2020,Single Family Residential,2431 7th Ave W,Seattle,WA,98119,999000,5,2.0,Queen Anne,2480,4800,1906,,403,,Sold,,,https://www.redfin.com/WA/Seattle/2431-7th-Ave-W-98119/home/130719,NWMLS,1623340,N,Y,47.6405183,-122.366653
