SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-6-2018,Condo/Co-op,590 1st Ave S #606,Seattle,WA,98104,652000,1,1.0,Pioneer Square,739,,2018,,882,548,Sold,,,https://www.redfin.com/WA/Seattle/590-1st-Ave-S-98104/unit-606/home/103940826,NWMLS,898633,N,Y,47.5959742,-122.3336151
PAST SALE,June-15-2022,Condo/Co-op,615 Boren Ave #35,Seattle,WA,98104,635000,2,1.0,First Hill,1139,,1909,,558,777,Sold,,,https://www.redfin.com/WA/Seattle/615-Boren-Ave-98104/unit-35/home/39611,NWMLS,1917569,N,Y,47.6068881,-122.3231809
PAST SALE,February-26-2021,Condo/Co-op,403 Terry Ave #106,Seattle,WA,98104,450000,2,1.0,First Hill,901,,1907,,499,453,Sold,,,https://www.redfin.com/WA/Seattle/403-Terry-Ave-98104/unit-106/home/57310,NWMLS,1683081,N,Y,47.6046166,-122.3227009
PAST SALE,July-16-2021,Condo/Co-op,321 10th Ave S #705,Seattle,WA,98104,340000,1,1.0,Seattle,769,,2000,,442,357,Sold,,,https://www.redfin.com/WA/Seattle/321-10th-Ave-S-98104/unit-705/home/12259,NWMLS,1786097,N,Y,47.5995563,-122.3198628
PAST SALE,August-1-2018,Condo/Co-op,108 5th Ave S #513,Seattle,WA,98104,391880,1,1.0,International District,571,,2001,,686,329,Sold,,,https://www.redfin.com/WA/Seattle/108-5th-Ave-S-98104/unit-513/home/12090698,NWMLS,1314098,N,Y,47.6013267,-122.3272246
PAST SALE,April-19-2019,Condo/Co-op,321 10th Ave S #720,Seattle,WA,98104,424000,2,1.0,International District,838,19180,2000,,506,371,Sold,,,https://www.redfin.com/WA/Seattle/321-10th-Ave-S-98104/unit-720/home/71099,NWMLS,1417807,N,Y,47.5995563,-122.3198628
PAST SALE,October-6-2021,Condo/Co-op,108 5th Ave S #601,Seattle,WA,98104,470000,2,2.0,International District,924,,2001,,509,585,Sold,,,https://www.redfin.com/WA/Seattle/108-5th-Ave-S-98104/unit-601/home/12090866,NWMLS,1768817,N,Y,47.6013297,-122.3272284
PAST SALE,March-1-2018,Condo/Co-op,590 1st Ave S #505,Seattle,WA,98104,433250,0,1.0,Pioneer Square,460,,1910,,942,,Sold,,,https://www.redfin.com/WA/Seattle/590-1st-Ave-S-98104/unit-505/home/145709136,NWMLS,867218,N,Y,47.5959742,-122.3336151
PAST SALE,December-31-2018,Condo/Co-op,905 Cherry St #705,Seattle,WA,98104,575000,2,2.0,First Hill,862,10798,1969,,667,665,Sold,,,https://www.redfin.com/WA/Seattle/905-Cherry-St-98104/unit-705/home/12091878,NWMLS,1366119,N,Y,47.6062261,-122.3250061
PAST SALE,March-6-2018,Condo/Co-op,590 1st Ave S #605,Seattle,WA,98104,564020,1,1.0,Pioneer Square,638,,2018,,884,481,Sold,,,https://www.redfin.com/WA/Seattle/590-1st-Ave-S-98104/unit-605/home/103775673,NWMLS,895285,N,Y,47.5959742,-122.3336151
