SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-6-2018,Townhouse,1823 E Union St,Seattle,WA,98122,686000,2,1.5,Capitol Hill,1040,1020,1995,,660,,Sold,,,https://www.redfin.com/WA/Seattle/1823-E-Union-St-98122/home/12448058,NWMLS,1290241,N,Y,47.6126952,-122.30781
PAST SALE,August-12-2022,Condo/Co-op,1406 Harvard Ave #12,Seattle,WA,98122,1250000,2,2.5,Capitol Hill,2095,683,1908,,597,1560,Sold,,,https://www.redfin.com/WA/Seattle/1406-Harvard-Ave-98122/unit-12/home/55052,NWMLS,1959870,N,Y,47.6132931,-122.3218444
PAST SALE,December-11-2020,Single Family Residential,329 16th Ave,Seattle,WA,98122,900500,3,1.0,Seattle,1860,5120,1905,,484,,Sold,,,https://www.redfin.com/WA/Seattle/329-16th-Ave-98122/home/143767,NWMLS,1687454,N,Y,47.6052957,-122.3118756
PAST SALE,August-28-2020,Single Family Residential,1619 32nd Ave,Seattle,WA,98122,1075000,3,2.0,Madrona,1940,6000,1910,,554,,Sold,,,https://www.redfin.com/WA/Seattle/1619-32nd-Ave-98122/home/148226,NWMLS,1634035,N,Y,47.6159042,-122.291601
PAST SALE,March-22-2022,Single Family Residential,336 15th Ave,Seattle,WA,98122,950000,3,2.0,Seattle,1390,5120,1903,,683,,Sold,,,https://www.redfin.com/WA/Seattle/336-15th-Ave-98122/home/143277,NWMLS,1895085,N,Y,47.6054068,-122.3125842
PAST SALE,April-30-2021,Condo/Co-op,412 11th Ave #405,Seattle,WA,98122,395000,1,1.0,First Hill,717,,2002,,551,410,Sold,,,https://www.redfin.com/WA/Seattle/412-11th-Ave-98122/unit-405/home/12091560,NWMLS,1741608,N,Y,47.6058433,-122.3177256
PAST SALE,March-23-2022,Single Family Residential,1717 25th Ave,Seattle,WA,98122,980000,3,2.0,Arboretum,1480,3600,1902,,662,,Sold,,,https://www.redfin.com/WA/Seattle/1717-25th-Ave-98122/home/147965,NWMLS,1890348,N,Y,47.617044,-122.3003813
PAST SALE,August-3-2022,Condo/Co-op,1125 E Olive St #504,Seattle,WA,98122,370000,1,1.0,Capitol Hill,521,,2007,,710,344,Sold,,,https://www.redfin.com/WA/Seattle/1125-E-Olive-St-98122/unit-504/home/12093406,NWMLS,1954430,N,Y,47.6161594,-122.3172369
PAST SALE,August-20-2019,Townhouse,100 26th Ave Unit B,Seattle,WA,98122,529000,2,2.5,Central Area,1050,1029,2007,,504,,Sold,,,https://www.redfin.com/WA/Seattle/100-26th-Ave-98122/unit-B/home/12301287,NWMLS,1471052,N,Y,47.6018283,-122.2986857
PAST SALE,January-28-2021,Single Family Residential,1810 23rd Ave Unit A,Seattle,WA,98122,1018000,3,2.5,Madison Valley,1720,1349,2012,,592,,Sold,,,https://www.redfin.com/WA/Seattle/1810-23rd-Ave-98122/unit-A/home/45451603,NWMLS,1694195,N,Y,47.6178317,-122.3019736
